Entier,val1,val2
1883,PxIrnVYUrGvBQlf,KMEsSnI3ZWp86o4
3433,1JFMwRGPX3TOzBd,6ttP3rAGyLQF1wV
3269,EQwMlMXnv1VagwP,kwI7WN4GeWC3UBT
6597,hbgJeT1DZsDpgDR,SaFVMNe2X0jmoUO
152,0M43nWLTH9lJwCJ,WND0X405EE2EDgx
7976,SfkN14lyrjIotGL,2CbzNBhtt5pB1uh
13403,FtIh5rrHsKrEuBM,ljdJ1dDcjkdujFk
7604,S9ru8Yk3GyOSdAH,f7z6ZTGTyx0xbU2
12487,pVRKC7wGokPgocJ,XnzT7nmnioDtDTy
633,giAI25XCThrtX11,G2ygmzPndG5b41Z
9178,MQfM6YPNNozo18V,wE75NGo3CkJpVT6
18835,mRASz6FqwVIbCKS,nDqoOxhaHlh3SIo
7356,qCEJv7gq8NGa9nI,YAUuuY21eZRzrOY
16693,eMl17LIgJOFpsSu,TXBHeTu2XQkTwtg
16206,H5BXW0BH00xHT9u,Tcymkm9OekdyROL
19472,nPQ90Z3v9VSsBli,BEdCCQLUCdGJQNG
13873,w1aictUPXdPCieN,RjyonmfD93joH2k
6974,yY1eF4H3B5Va3tb,MXewz41kz8j4V1T
6770,sYIKFKGBEYa4MGO,cS8r9T5FS6TBhwy
15064,fox1pqDl4lQ3wT6,GhwBdq78eEvhCEs
18842,otWPCetVFKJlnR5,CB9l56P8eJomE9b
15336,cX2GfPca7d5kDnM,cMD2glrv83GbYeF
2147,w0HRxp4FBOstHcp,RX45fUBCn3KwZkT
7297,BzT9XgFLFIxzMNZ,76BUFSKopRiM1tB
13661,bIYayGD7sG72PXR,N5CiPQPtH9dSxbu
5267,2Bij8BTRCaDcD5G,AJyh8qgawIvBgrr
4868,zlcCLQmPo7pCH1p,dm4TkGgbLRvxrKs
2092,3XVxCSMjGyZOJYt,x0guykXjutO1R2U
17036,0EIo9aMmKBe4VM4,EkWmMcFdzJmjSHz
5603,ShTwzVmyfQaCjnF,udIZkuSYkqdY6KD
1843,wo8F5rSIJ95U312,77VanfdAKzCQ5pK
784,rvbmSHyDRZ3KPPZ,DKDqsjSD6dojBF9
19998,9u5Dy04Se1YmG9m,2ebodJSeFTQSZRo
11071,0zDEz98Fk9JTtM7,WGhYWaumHBKCXAx
380,BLl1EhxgLleVxCg,8x7RJM4vFUXewHm
7796,n14VLUvFCMY773o,0MdIcKijGoF7fo0
9783,SpzvCXrx1a1EjtF,iZBHGjfEttJr7aU
6698,VM7Jh4kgeN6PuPX,TXGzyGAt5q8cIKx
5142,8pg6j00kOvtPOL3,gIgecozPduHY0P3
538,Y3eyaPFER2v6HCV,v8BBVLSwPWoApcq
8675,LQxyOutIPrBSZA7,VsnuEGwmLLeHdBA
19499,FfvDPqXm4Q3jByH,o6I213bZHkqIOtp
16055,S2tDKWbQRqyFz5y,PZnBYKOz1ah89IK
4311,MHdI0dRNOfipBfF,1c8r8etEmBSg8cz
6387,HPWrWjfdwiCgPec,msQMcVTPpRkcRTs
3909,k8nGttBKaAsP66J,KWVDGYOckckwJKG
10779,8WMLDKGwpWWw6xC,qsvRTSkq1X8fg68
8790,zEq7Tz2BVWAdeNc,Z44ZTZadVuX8nM9
9359,2aneH62Opou74pR,IQTckoZvnFLodwo
6576,AhSjc9pzlfamBfA,0bU2fvrrBvwps7k
14795,lTMWj78TAV1mbTr,Pv4BxWBjme0ryvO
772,e9L9tzwRJqGi90g,2APyhE5UNLhaTBo
19469,qid2fAdb9vYKn5m,cADrkwlTk1liy8Y
4900,oaEKNYNZ1zhvmEj,94Ih8gMug3gTQm0
10475,4KyuNevZoknYnvC,6e73TKGvRFMBeYV
7531,KKct6St2VRc1409,0wN4yLvgmAQjwfw
8632,HOfx1aKpQTsOlK4,E4J018yKuhotPpw
12199,5OMQH0bUrV75swv,pDEhwKczRQdZbPe
5551,X6csLhB98DJbtM1,VSwg2SCyENRrpRd
19361,0499fZ61aNdVhN4,bNIIjM2XBdABwAC
6998,vvucdH9WYX7Bb70,WfLoCjJz1B2vwkv
13498,DMBGFp8ajH5JFJz,xp3hrpxJe4pxIud
2986,gKdXUvrPxOlleU0,MAdXeBOrSoxnmng
11234,JJfFKoCr9Xv86gR,awHIPITLOS11V93
15183,AtbcLUzCgMeh8jg,XgTBr6IM1NCQ49N
830,yEBtYTZjC3cf1Su,QwuC4ePnnmOjU4l
14467,efd2eXJy7WHbVgy,Bq4yaFsLDutt999
16955,CXGVEb5S6Kpcjf7,hlnMVejmb2B0qEG
10568,eTgN47dqTh5U4EL,JxCfp9x35RBrv3F
11008,CbL2YZSF1oIQGLE,fP4rrHnk7w7Zegv
17284,JMZkzlRXjccKvJM,tRWKU93nmejGvM1
2209,3jw2QUEbQdjx6Gb,lkb0MJA5KSsIlwG
13184,Gy86fG399fB3hR2,nkqZNPEOf76INkD
5134,iW3q03jMvYCX5FK,EuWkVLT6WmHEKEN
1676,HCRAffsNczXtcFk,jA7zOxpajNCmzuK
15796,3WutSlGUuSCmUhD,WS9tCFl6qVpov36
10005,Fx4ZwWeAMSQX3qY,LuWOPzi21LzArYs
11049,Y5f8EnSTYGasZEE,iEd8fkkpK0JhDhH
14960,IVrvSOIqhrSvu2l,q2qZ0RdLQ9PRjf7
19575,M2xIVzDdPyE73Lv,v0aSKJkLRcAezSd
14890,5TmrGl8ANWnPBEr,BIvPO3prknEtBQi
3400,wpeXEUjojVAQqV5,dUYNHApsZ492IOk
5509,np5bY7X5wMAsEyF,6MS5OFmrKUXz6dN
9879,KQCDU0BLArKn4et,uRjf0MrMpdELcsZ
10231,13qHd4Uetv4RCFg,VXI8sBD0xxb1mHd
12605,KpmTKdAgqHJWUIQ,t7RDSdRMSUC1HJw
80,zCfe4SV8NQaZnqh,SzzbwWVmPvNFbHY
5143,cvf9MuMMiYWtO6e,6EB1ZgEX84iwynk
12953,AH6K6TUlTqDKK2M,h2RnD03KRgeEfFx
1094,s50ExhJVimrqGuu,FhjtEm4q1TkwerN
2128,lS91oPCUoxIu5KR,mKOxCLnYGpmHn4N
7948,hEfosm3hriSbY7C,KOyfynfzBIz7Mip
827,Jelpv9bquDpmpJ9,ajtWjfxRJfurIOO
12150,LOOXwdY3P2fGIom,QiRG9DwPH771peR
12113,OvHygB9Pb4f5ZbC,PQOJYlqeO6z2Td8
10265,HFq72hv4YwwQH9s,1tH5SYdBkX2N8PC
16306,5tCNOAtH9DM5V9a,Fg9EtL3smCUdpBX
1164,Tma6kuaPSgF5P6P,hiL0HUAXppUSKiw
18745,8KjVMda3pa6vfN7,aQenEfdub1fQOiT
7393,0DFp3iZrXE6Pvms,u7asUhgu273g0yx
3400,JyEatxdf83jLvSc,C10F7oYYaCeFnVp
5089,lnwmeaDEw7gPDBS,phGEZLDqXG1kyTj
5102,GShZSVjVGrl4eGU,icku7Afh4dmQQXC
13545,Az00jUoYggFfSzy,AfIywsjzjEQbBna
11804,plWTyAVxQKZBbov,6HK9F35jmwB6uNH
7211,HqvQbnT5FG0eACQ,itD8vG9n3HZo1OH
109,v9Vi6g6jvaaavle,EXT9gEp2t3mhm0y
10624,EbNeFcqZGWOZSi0,DrWDrZHpjN8qSfK
9387,16fp3qJaQIPdzXa,hLd5rINUnrqEQpx
711,JH8bkqoGyuVdQs7,yUF0EkSPOUabQFq
5851,sgHZJc9ZhClOcyL,opFjbEInkcLmT0W
17089,7b578kThSqJTZFb,ohV4KtY0GvZ8Os9
16574,rzt055G4VPp9ynk,dukbgmP65xDC2lx
8698,sU3AkQ23MAEV2Rs,lFlI2RBxkrtyPSS
3688,wpCuii0djOv5U2M,n2bfkarGjwLdm46
19887,cWfv9SYGQVzuLqM,KzYUjTh0mh5ojjL
13960,RjtWbUDpjJnJVND,GcWq6Y6YAKgqJB3
15314,rsEmJUcQhlSXFv2,Gs2fS94t00GJ2I2
18280,l40BvC8yr1QyzfB,yKl8zlyTafJLqY9
10144,nfmuMucfWM6XHJp,Fhd4mw43ErTVQNV
9158,bsRrvZiMeAwXrn4,ewLKVTQes9hMjQW
3248,h8hrvuVGmj9zAU0,axeFfawDKCYWQJP
13977,5NtoeGNgL2ztIwJ,1BjPYeD2MNO0Hah
10262,zVF155AqXP5uJVO,C3xy6x0jRV4FSiq
11547,NgOCTwLLDqWkHPU,JdtsQr5OhSI6lfW
16133,DhGoxhFZeyciVTj,zXiG35R3LYr18Aj
17535,pm6qpDFYMuRsvTT,VPztmPIxp45NnVV
14770,kfkPcx24CENPTq1,bNLUIVMDUyNm2dj
16189,QTZuSqIul91m8kz,jHppum5q1dhC61Z
13557,R9kQuiG5NNbgzvH,XD6v4ieSKO0KeXW
19126,DqhbaPJs4jJZQl3,7DlGBjswN6vXfV4
3788,UBmrN5CH8QJpmfW,sYxoJmxttqN9bMN
17913,QUuaNESpN5ft8FY,BKC4mj2oMhGSzAT
3217,3UzomT6GBeMDA43,teNJNq6yuG35G0y
684,w4GdtyyOX3kM0zZ,ZyQju08MlFXm4kJ
9994,m3FBbF4uy4BlFlS,kBNo74bCWdw7yn5
8229,oGC0lUR2aqvLzUR,G5mWqhBjjvozyTj
14531,aMy5J6ADkm7jCpr,wHD9zdSXHG8C7OM
4508,0m12gczzagtgRtG,4Dt69Z6eqsN0pgb
5941,h7hNvLVjhwwtzhE,29guEwoG1WGVMb4
18169,9geRddfAiQkrGbm,UQMQFH5IpXNLcrQ
16123,83276U8C2AwgzPu,k5I5SiWb0zifymA
6584,vs4WoU57so7gkBV,WrA5wm7tAZee4EA
11484,XjEt5XeJmEfNmem,TGI5MexPnNCnXyh
6468,WMap7XnDG1oGWQp,qhjF7zd6uIw6gUi
8171,NBSXiv9ikHMGmyJ,tpsPlmsRKy1DLO1
4962,eHaTRGhpOLKF61h,sKR7RY4TgUI9CQh
17098,WoEv3VA6YcX4150,1qe2qRguceAdaJz
15968,bQtjYpRhQKnFE08,herWt4tYVWkebul
6838,laxbeexkbnwMs7S,dAN1gUTeIrflmmv
5486,kyMg7uw3h03VFMq,zZBldbLS4GgOYy4
9191,82Xk64zF6jn6AXx,GR2seewtO7C4yNf
11762,dMOhBOPvBeHJaYa,AZ1FZyYHovydCpn
15984,F4YPtfqf5eYoycW,6nV8UK2JY2EczvR
101,cjI5JGEWsKYnD5h,vvmA4gvxRBMEr6h
2327,tfNzqcGKUNJPYt7,6gwulvq0JIspEjA
19856,ktPaFGZzfqCTBdC,m1rzvXCH76Qkept
18661,t67fmMkMDjLJI7l,uA7vBaHKLuQSN6N
15691,mdKit8r0Dg22pGo,3eRaIiC8qTMzGVf
18798,fbMFwzR7VcIeHRD,SexZWWEdjZ7RSEI
17686,0akQm10mOAIhIvn,uiuRUKGXrQLWnzc
6560,n85SRolLCNAky1f,zOEDqaKM6VgeAig
577,8SX2MYqvXncvQ5K,bq8PFUszJaM966K
16140,l6JaQftcHT7cMga,YgSYEe8rfmdz0G4
2542,Dn37zAXt4EgtzVj,0mrSiJ8hdMwScW6
19545,gSyNobRqKAJUZpH,RQn7psrh6wqX1tP
3948,xASmtrsVtT8H0OL,x1TsA2DeqRWMtgr
7702,eP9tss0VWS1i4Zp,pzuBWnqlqU8h7hF
12100,q4KveUMRgFuOIYO,WeXjYHSCwR5kWOp
5995,3ZcxSWYuqn3gQu4,xHm28OvMsN95JoJ
18342,oevY1mBGycod8vx,1FbjPsxbffkUOLT
16691,zQAl6WkfnQX0eBl,VqBEmSIZ4Ch7tHK
5730,MDIUAmyCa0he7BJ,2QaDhLin2AQux9Y
19579,GzJKpwjOxaMHhKH,Cb9ho5HwA8Vzg17
11075,Tk5p5L6PuAmLLw5,NIRHPAYMsqJumMW
17971,94ttB6YAXFMieRf,Sm5bkiAj0PWFZII
17516,iL42YK1F9b94bGl,CSzzHbohIiRivg5
17128,MKISaJ6M4HSem6T,L4wg4r2dJ1mQ8qk
2225,XaVFovP0cu9vIgi,EDxEgf3GeujXGmC
13826,5WIiNV1G48QatKp,iZeiHPUcDc1HwHL
2817,8u0QcLBeMpwYUtD,Fb8WIAWNxDqjImO
4187,47UqFOu59XiDMNI,cpdfuL7QsEXiPAq
12544,OCEpqgM3FyzLGZf,KjyMod5GQRqhSYU
1226,i1i11my7myfDFT9,2MbkYuB2y9i44Sv
5233,TdTLYG5l10fsgNh,mujIP9pDVPuPsRF
18990,DNUI1eXE6aKqGh4,hfbk2rEEjhd5P3S
4920,C1JHMaqJYbYm0pg,Bss4kVQPFYkZ9K8
2644,PGIZTs5JVsmi6Bt,NiijLTiIMjkuSYQ
1884,oQDsxCNj3wLGLkm,hxTyWlXMDP2BmQn
17149,QlESt2mZFWwr73R,ByzE8iGRznthpfV
6865,NxtJhY4bndlIbDa,KCgHsaVj4MG2dpH
7136,HshuTjYQ1VyJ04P,kfsye6aofc6sXOe
18183,CClwhT5FJTycTOS,t0pcykN4gqF1J9g
2814,dtZ93VrN31iFbw8,bTD55CxvUEo6UFD
1186,nc2yxHwYmBCUVt9,yvzyq02X8i6FebE
10720,xuJBnUKHBRSACCy,maTOCEaTMimOUfC
19273,3MTNX0zxJIGU646,psepg081B7BCxwR
9437,wp7LEvgV5kPYdXB,GL0eOpbYRpRiwFb
12557,KzV10kVfqsWiX2b,EH5Vni3Ht95AvnG
16391,eyMVrId06hthKYd,HFiZJp39JCUiTlM
8115,pDtBp7vNT8j7pqr,oq6UUkU9aql0AND
4460,5yasxGbojOyq1Ug,hnm9H6qTXDajWS7
11378,SZwE1Jz3fd8zGZQ,PNV0xgMksd8Qh9q
17044,Mgm8Ojnt8ZjFyxM,cNcD3xcJBGVRztq
5216,GRWUPsMv1iYAcpE,ZplBY7Kf9lbA9fa
1177,zgeZ2qp1b3BDDL6,6tbTc5O39luYnN0
2658,AARwg234iXNl5XW,1YUC7Mnz9xQHX5y
2057,2Hx1Oj8k3llaJll,wqBnoLz4i7uj0Sy
11128,Gm2mUvkGZqujodt,sxCMo6lunGS7L9J
10410,h09hZivNaQcwnpV,STStDRDBtBUfwIa
609,fhtN05rSseiFlQm,GANntAd3C4xfS9C
10421,xgW8tvrMk1Hu7bw,eCPB6HKgAzGUBzD
15892,cK6qIEanHnIO281,dxUBpIvBXew7v0T
8505,ot36w4QrAFBQbHw,4wiOS7O2Amngv5l
8209,KprPW6iCKoUFIuG,FYdyoDhvURZp7rG
146,OuDaaAKtfpFdzF1,Jw1dw7a62lnsDIT
718,P3dJmRXLPspA6nh,KkWoBymdMA7Bir4
8216,QKrNX4xn3GGt0jM,gkuijWvpqu9hgua
768,1I1FVTJkZIPIIzC,LJscDcGWdmSqg2g
8773,GM34d3aFVahcWmt,uJxEWuV9QBCO6y5
157,W1IPe8aVKfrL2oT,nQG5AR9GHF6USBe
14893,C2RBoUEJ9GwqOWS,AoKNdyE01sTZS6I
11663,hfUq1bwu5KX9wbV,CcbiE4MJgeXQHhk
16692,frjWr5H6ls85bqi,oM6VphvqJGfBxXM
13502,vhnhh6KKN7yP3Uh,mVKKVEQdBimSp1y
593,40Jr7NLoMm72isi,SKiEs6KgqwndGt5
14800,Jls2OMOA8sYZJBW,nZUHUWop9oNbxEl
13438,8V9Ndxi8e1uSiU5,2qeaMOLWE0t14Uv
7775,oML8Aza7R4S4DDT,fqjtI7EsySjViDY
13521,gdHoOsFB2AWhiQ2,bvWomgUVMKvvDeE
19550,sWLccGLHnclvZW5,ssPlSm21CbTuSz4
1237,7OLPFWZ6AEMcFwV,U4XXCpCo3XTlBnk
6095,A0SnD4x6OOOvDBv,wMi9FaShmZyB8zX
16867,V1svaPfo6R6ZbE2,fnIfmKt1is35Y0e
11767,DEdU5CB9AhC10SI,rqbRBgyIr5SLW1O
14755,Xv6aWENQbPSeDP9,YHVWgMrbz4OVL7F
8074,PRyZIkdefY9OZHf,d1Q3zJD1lP7GdNL
17712,fp7gN23ORMGjSbj,tx3ZxncbgH1HGqw
2120,QgBXC9Eaie38mic,gocn1hKmDf85BMo
2070,BjiIo39XocGeQhy,PaceHgdyM6az1xW
9704,hg15lSgklYHZLNb,1qugoZNcaBLb5NN
18280,DmZssaItZxouTMU,0Zc5ZD6T4rd5QlO
11186,fAZFd4gmVhVBhGd,YdHGuLoPrWXG0ss
19984,geZ429ISkJ50cvO,q28AVRqfUO2VKGa
1189,C6CWGam21qetbUK,B5GcLp6Qe9umsZs
1496,RuMmdM1jwXfMykO,1Fzh2KVaEmzcY2D
12168,FfdaFJBFF4GiuET,V4hXVSHHz6TN0oY
836,3HculkmMPRfZzeC,AUv4cTbzSxc2wq8
15155,yLhy1uPYbRBtSw1,6L3sxzyl5QA1Je0
2318,dZY2imwkNTXGazy,NUva9cEjs83fg5A
1431,XbXrIoKUh7XcdMi,bftwmR8xsYWXI1Y
3003,fAD3xtHYCSAijcQ,Ow0dxdvewp2tqvQ
2658,HROIDINAFlMobUA,vK1w6btKPaHFqLM
3751,x91GfX9OS4HvEbd,CU8I8FsBIjrP8AU
15367,b3BzAGTKPj3jsVi,zE7aNCxfTDpwF9Y
11492,fOiuBftxKIFrnDQ,lJv30i1QSMXQczy
5439,FRAmbr25qIY0x50,3Etjiv3VjYkdXIF
3680,stTrzAiFSTJb68B,7ohchW2P5oiLOmL
11630,Vd7wJqyDVe9aIjN,nSY1nxIjkc7IIWY
4887,hcpJsWcQWbCtNy1,W2m2CzoI9j2QX70
11814,ywzwWkuIQ0BbSHW,lHrwkVpQvdrV2Oi
1476,yuBtyVgebgb2ken,blW1pzQBWELg6dX
3142,tMFAIbdaaa1qU97,Orvh7pBdYf8tiqY
16820,W0FM0TkR5VEy5p4,wquycqtgzbbKj1t
13419,PSe6wH5zIppr1Ox,9PmtKX0wVHYVfVi
10722,FQdin3FQXBH1E7Q,fvGTwhP54e6hhtL
11135,9PdM7RUMRHlH6R3,ut2o8JFkBRKyMM6
626,Uhjgtcgv6OXbdlE,hW8ODzLPFt9ALRo
17453,zxzTwHHksjSVRnr,FfxLS3RIA9Xt78y
13037,KcQuGK72NE9pHfw,E2p3jodRwYJoA1I
1294,dfqINc8JWghQXht,Q3CnEoYlrwHHkT2
12202,bw6ji7xy4B2Tari,2WThu7pIN8u8Jux
7376,rlNgqdX8knZNlSU,NPhDaR8KgWICjBR
2691,WQwRyiLy2YsCtis,4A245cgfGvHYJcC
3032,BOLQEpyPQQAaSD1,dZC3qQ2emFM7f5r
12764,MeE9AkNE3QhT0jF,snDd1btsFx7eLqs
11827,sc9O3eFYS2Ldb5Q,MpGNA0onovblblK
1523,lTkCANP8G6dGByi,EpQrOCWvcIFAGFT
10937,KAshqPaVWMqQyXj,wwCpfOdsk7ly3go
17480,94CBrKp5PJWBLHC,jiDzyGbwvMMMm59
10588,iceXKnZHZ2rRNW7,4R3L3yHWaaA5D6v
10971,Wu9AQu8h4TpE0Bk,bwFfzk9oE6oPKTZ
165,bX9XVDt6nO5SSxh,0NmnqiPaNUaM223
16438,sMNzr39nWq5xKC6,tqakImiHAie1YMK
2433,y9pBMIKCXpC4HPq,T4qKxf1WC0nwlm4
17936,jJ7zl4d7QcS75W5,IRi1PA9yxC22rII
18407,w5u33QaqRBhJELG,uogLS5pFKFzdMrY
19054,WoNBcEP5yab6692,tjn0yosEpYZoEZP
8658,nGgvkwZyRGOXheL,6tdHEmUHIMhT85p
8382,ZNKQ8Gt47kl4KfV,qm3RwQNmh4tXrxc
10080,TnFHzFtbTZDFdcc,aFMuhWNqCnLTK8b
4868,dx0C9VkfvCYgoOF,il7WxT511XtwjT6
4437,Z69mS1yxc34zZCq,bATpoGiuY1t9Aqo
7037,qYP5RXjIRuFsp4a,CpIbaSWD3dnHzXG
13023,gQpywFttQdiM5UO,EWwgNMwgz70WbCL
10617,M3V4cWi4djUw52w,ECAsOJoAsArq5IL
18409,32xCL9SfqgW6axJ,dS1U8depSN6a09o
616,tsM50s1bO9Me8WF,Kyd62yKQsrtANev
13148,iIj02ICqz8NMjbn,v9hv7LLi5MVIXFT
3025,u2VkIVnzFg8IDvk,aCisC4sMpymTUGm
4487,AxlgQyXlEywS82Q,nrH3eyWljXdnjSZ
9705,tYnLkJ6VLMqkAZC,gatJYuYNNFIj22o
10740,h2Xs1CuWEOO7nTe,TAa8WkrgJJKHC9x
11038,eLQZjJ4g4ea1Jn7,rWDKwCH1Q9WHmMq
13920,2XmMsrNldzsjhMj,vgb0qh2uHPn4O4d
8908,rSDWcOuQqYbn5tg,tbbgk0kp0hyJ7pw
5235,n8zDGlqt36s4L7n,iGe0fCy0PeRWp3T
917,x1RaArQtLIFmDtt,tTsBtCeNxpa4Gsn
10948,7j9YCwwhxOgbCTr,D6IaynNJK8W75CB
7578,A8WrDunPezpPKge,JkH76UBBVLbNBDF
14533,ak8Fx9uoKJFZ0QI,wpKMY2iINtW2y6i
4326,wlBJAhsmnmDFZlf,ak0FkslrYnYwNe2
3453,82esDwK0HBAkzeB,uB8cWeuHHXbf43O
15944,9EEQtX2VvORp3t1,CnuRpKakSuonKLu
18166,RALiOE5DxXUUWz2,EZDWlaZIG7fpeSQ
9790,ShCZ38nXIGerPou,qCujYSdkRyWttg6
7959,edB84KSV3E3mC6K,laFkqX3rkVn1rEc
6869,GVkaURwMCopFIOS,GexbLRwfh5y760C
8591,NtkteSrMMEqlYhz,lccZkSKmKTZ4hmG
7714,4KvzTAkAllTNacA,IbAqLWXPx4VnZVQ
17700,WHzVnxNVSN6VgKj,BKxCDvdqoEggUrG
4697,5hEXdwER20oSIBF,thB3MNSoHdph89h
6504,LXSclI8YOBvkGXI,6JqPyKy0Y4fvaSL
8907,aixeZ697hVLxhyH,H2QhinhcWjsG6ub
11569,bSp5kYHsQ4cfKlh,ocOSwDEvZVLGvx9
11319,lfH9eqAUoxUOelh,JVnd863PqowD65W
16915,H5KRCzbEWkpBFOR,QbYWaFpD14czPRw
15811,oQmIT0Nlkn72AG6,WvvEpdJeC7Vx7pS
2668,J5l2ukLKaI9felX,Qpw0sqpvz12sAzd
7071,ogyAe1VtJCv0g57,H6TkGgieieZ85G3
15167,jCgA3fJ6buGP2Qc,Vp8oh8vP0ohaLvf
4442,o1Hnf24N8t6bHoW,rheOkeNRjM57jpS
4899,FRK27vvRhog4BlT,cEDZQq58xyDj6yA
2563,un1BguEUBR5XlVq,oItSKi6JakPXU2u
18780,j6s39gODmlXiacw,z67AtMuqq5WFVWo
460,8lmCVS0QAKm8xOT,9nbhMwbxhayPftb
9739,OTXg20A0HR1tgSq,MAqFWjn5bD1VMIg
1258,JjJ24nGKe3l8FF2,0TnfC4cxpntFxoY
316,fQ4UdvhVvYxAHDY,AUtzW7SE9NCsT7d
11478,XmhurzjhNlvo3xe,AkvjZCs0hVFb43z
4055,MrDJnlpNcb4dRGO,LQyXb9jPbELtI7F
4126,YzIXKk12nMgURAS,VC3WxsyyjW9mSHT
3680,j0o0WwUffByUD1T,pi4JJF4aB8d5s9b
3340,S83hwrBRAIRxeTi,KdxX3zGDJNsb3mW
5512,NdtZBGXWbzp9tTz,RTcvaU5DiVUv5lW
4219,6X1FwnbzzoXzoTQ,Elbou8RQ2gOx56Y
6602,q62saQQ4Dk3Br0M,ek06949EOgjd4rb
18560,BMQvQJjQEyUW5B3,U5t700D03QnUYYW
14474,2vt2qqgASNHQM9n,M1G0zRIAXjkhT9W
10128,PlkLX80pNaN2c9K,4MMAwC6Ehrp3SzQ
5470,pftGeCVnMhz6rfs,lw0ZF5nVPPEnYnQ
13205,UJgcO7ZimVSdD33,vpYMU9GoKpmCNW2
18053,YFlonwVc0Ky2ReF,DdIIgfiHMncUPO4
14302,9ZZu8S83VbcfkeJ,CJJ0PRBEHhHnPUh
683,meMzsxmAX4TuoFO,LNIfeuFj5fsUoxU
19262,64qkRhWDdSfjfym,H23ckI3XigHohh6
18189,Vyw0plCsdcw4AZj,CE6FaEb0CC6NXqe
19561,zyOa41bNPGBtry5,GRD7gDdM1SoKdPx
7381,5v6y38kERvkOLHR,D8sFiXamwagQGs8
17079,IZ2UssibBasodke,RjM5f8rYcfxgO2d
16403,ZtadZ1OZQ34XjIm,Mp3VseTPZRkkViv
